run, id, cycles, Branch mispredictions, Icache busy
68, 18, 184992, 103, 0 
68, 19, 184992, 103, 0 
68, 20, 184992, 103, 0 
68, 21, 184992, 103, 0 
68, 22, 184992, 103, 0 
68, 23, 184992, 103, 0 
68, 24, 184992, 103, 0 
68, 25, 184992, 103, 0 
68, 26, 184992, 103, 0 
68, 27, 184992, 103, 0 
68, 28, 184992, 103, 0 
68, 29, 184992, 103, 0 
68, 30, 184992, 103, 0 
68, 31, 184992, 103, 0 
68, 32, 184992, 103, 0 
68, 33, 184992, 103, 0 
68, 34, 184992, 103, 0 
68, 35, 184992, 103, 0 
68, 36, 184992, 103, 0 
68, 37, 184992, 103, 0 
68, 38, 184992, 103, 0 
68, 39, 184992, 103, 0 
68, 40, 184992, 103, 0 
68, 41, 184992, 103, 0 
68, 42, 184992, 103, 0 
68, 43, 184992, 103, 0 
68, 44, 184992, 103, 0 
68, 45, 184992, 103, 0 
68, 46, 184992, 103, 0 
