run, id, cycles, Branch mispredictions, Icache busy
9, 30, 74686, 9, 0 
9, 31, 74685, 9, 0 
9, 32, 74686, 9, 0 
9, 33, 74685, 9, 0 
9, 34, 74686, 9, 0 
9, 35, 74685, 9, 0 
9, 36, 74686, 9, 0 
9, 37, 74685, 9, 0 
9, 38, 74686, 9, 0 
9, 39, 74685, 9, 0 
9, 40, 74686, 9, 0 
9, 41, 74685, 9, 0 
9, 42, 74686, 9, 0 
9, 43, 74685, 9, 0 
9, 44, 74686, 9, 0 
9, 45, 74685, 9, 0 
9, 46, 74686, 9, 0 
9, 47, 74685, 9, 0 
9, 48, 74686, 9, 0 
9, 49, 74685, 9, 0 
10, 0, 286972, 25, 211540 
10, 1, 74713, 17, 0 
10, 2, 74696, 12, 0 
10, 3, 74682, 8, 0 
10, 4, 74690, 10, 0 
10, 5, 74682, 8, 0 
10, 6, 74690, 10, 0 
10, 7, 74682, 8, 0 
10, 8, 74690, 10, 0 
10, 9, 74682, 8, 0 
10, 10, 74690, 10, 0 
10, 11, 74682, 8, 0 
10, 12, 74690, 10, 0 
10, 13, 74682, 8, 0 
10, 14, 74690, 10, 0 
10, 15, 74682, 8, 0 
10, 16, 74690, 10, 0 
10, 17, 74682, 8, 0 
10, 18, 74690, 10, 0 
10, 19, 74682, 8, 0 
10, 20, 74690, 10, 0 
10, 21, 74682, 8, 0 
10, 22, 74690, 10, 0 
10, 23, 74682, 8, 0 
10, 24, 74690, 10, 0 
10, 25, 74682, 8, 0 
10, 26, 74690, 10, 0 
10, 27, 74682, 8, 0 
10, 28, 74690, 10, 0 
10, 29, 74682, 8, 0 
10, 30, 74690, 10, 0 
10, 31, 74682, 8, 0 
10, 32, 74690, 10, 0 
10, 33, 74682, 8, 0 
10, 34, 74690, 10, 0 
10, 35, 74682, 8, 0 
10, 36, 74690, 10, 0 
10, 37, 74682, 8, 0 
10, 38, 74690, 10, 0 
10, 39, 74682, 8, 0 
10, 40, 74690, 10, 0 
10, 41, 74682, 8, 0 
10, 42, 74690, 10, 0 
10, 43, 74682, 8, 0 
10, 44, 74690, 10, 0 
10, 45, 74682, 8, 0 
10, 46, 74690, 10, 0 
10, 47, 74682, 8, 0 
10, 48, 74690, 10, 0 
10, 49, 74682, 8, 0 
11, 0, 286972, 25, 211540 
11, 1, 74716, 18, 0 
11, 2, 74696, 12, 0 
11, 3, 74682, 8, 0 
11, 4, 74690, 10, 0 
11, 5, 74682, 8, 0 
11, 6, 74690, 10, 0 
11, 7, 74682, 8, 0 
11, 8, 74690, 10, 0 
11, 9, 74682, 8, 0 
11, 10, 74690, 10, 0 
11, 11, 74682, 8, 0 
11, 12, 74690, 10, 0 
11, 13, 74682, 8, 0 
11, 14, 74690, 10, 0 
11, 15, 74682, 8, 0 
11, 16, 74690, 10, 0 
11, 17, 74682, 8, 0 
11, 18, 74690, 10, 0 
11, 19, 74682, 8, 0 
11, 20, 74690, 10, 0 
11, 21, 74682, 8, 0 
11, 22, 74690, 10, 0 
11, 23, 74682, 8, 0 
11, 24, 74690, 10, 0 
11, 25, 74682, 8, 0 
11, 26, 74690, 10, 0 
11, 27, 74682, 8, 0 
11, 28, 74690, 10, 0 
11, 29, 74682, 8, 0 
11, 30, 74690, 10, 0 
11, 31, 74682, 8, 0 
11, 32, 74690, 10, 0 
11, 33, 74682, 8, 0 
11, 34, 74690, 10, 0 
11, 35, 74682, 8, 0 
11, 36, 74690, 10, 0 
11, 37, 74682, 8, 0 
11, 38, 74690, 10, 0 
11, 39, 74682, 8, 0 
11, 40, 74690, 10, 0 
11, 41, 74682, 8, 0 
11, 42, 74690, 10, 0 
11, 43, 74682, 8, 0 
11, 44, 74690, 10, 0 
11, 45, 74682, 8, 0 
11, 46, 74690, 10, 0 
11, 47, 74682, 8, 0 
11, 48, 74690, 10, 0 
11, 49, 74682, 8, 0 
12, 0, 286972, 25, 211540 
12, 1, 74713, 17, 0 
12, 2, 74694, 11, 0 
12, 3, 74682, 8, 0 
12, 4, 74690, 10, 0 
12, 5, 74682, 8, 0 
12, 6, 74690, 10, 0 
12, 7, 74682, 8, 0 
12, 8, 74690, 10, 0 
12, 9, 74682, 8, 0 
12, 10, 74690, 10, 0 
12, 11, 74682, 8, 0 
12, 12, 74690, 10, 0 
12, 13, 74682, 8, 0 
12, 14, 74690, 10, 0 
12, 15, 74682, 8, 0 
12, 16, 74690, 10, 0 
12, 17, 74682, 8, 0 
12, 18, 74690, 10, 0 
12, 19, 74682, 8, 0 
12, 20, 74690, 10, 0 
12, 21, 74682, 8, 0 
12, 22, 74690, 10, 0 
12, 23, 74682, 8, 0 
12, 24, 74690, 10, 0 
12, 25, 74682, 8, 0 
12, 26, 74690, 10, 0 
12, 27, 74682, 8, 0 
12, 28, 74690, 10, 0 
12, 29, 74682, 8, 0 
12, 30, 74690, 10, 0 
12, 31, 74682, 8, 0 
12, 32, 74690, 10, 0 
12, 33, 74682, 8, 0 
12, 34, 74690, 10, 0 
12, 35, 74682, 8, 0 
12, 36, 74690, 10, 0 
