run, id, cycles, Branch mispredictions, Icache busy
12, 7, 6353860, 3660, 772047 
12, 8, 6423692, 3660, 841373 
12, 9, 6315930, 3660, 734521 
12, 10, 6425076, 3660, 842789 
12, 11, 6432313, 3660, 850961 
12, 12, 6318218, 3660, 736449 
12, 13, 6420830, 3660, 839165 
12, 14, 6414598, 3660, 832323 
12, 15, 6359256, 3660, 777771 
12, 16, 6321284, 3660, 739887 
12, 17, 6378538, 3660, 795969 
12, 18, 6369594, 3659, 787395 
12, 19, 6387287, 3660, 805749 
12, 20, 6366465, 3660, 784977 
12, 21, 6430502, 3660, 847825 
12, 22, 6367466, 3660, 784919 
12, 23, 6357550, 3660, 775733 
12, 24, 6358248, 3660, 776773 
12, 25, 6340911, 4244, 757417 
12, 26, 6386427, 3660, 804881 
12, 27, 6363936, 3660, 782093 
12, 28, 6358392, 3660, 776915 
12, 29, 6361521, 3660, 779695 
12, 30, 6371674, 3660, 790173 
12, 31, 6440951, 3660, 859297 
12, 32, 6396735, 3659, 815477 
12, 33, 6383915, 3660, 802365 
12, 34, 6362539, 3659, 779655 
12, 35, 6352605, 3660, 770095 
12, 36, 6344778, 3659, 763695 
12, 37, 6378906, 3659, 797739 
12, 38, 6355025, 3660, 772849 
12, 39, 6340552, 3660, 759123 
12, 40, 6357135, 3660, 775261 
12, 41, 6364344, 3659, 782857 
12, 42, 6377675, 3660, 795113 
12, 43, 6348066, 3660, 766607 
12, 44, 6380480, 3660, 798853 
12, 45, 6387997, 3660, 806113 
12, 46, 6381632, 3659, 799071 
12, 47, 6368026, 3659, 786181 
12, 48, 6399167, 3660, 817253 
12, 49, 6382166, 3659, 800993 
13, 0, 7120832, 3681, 1539406 
13, 1, 6546760, 3663, 964867 
13, 2, 6438590, 4243, 854891 
13, 3, 6366102, 3703, 784353 
13, 4, 6408363, 3660, 826795 
13, 5, 6388295, 3659, 807087 
13, 6, 6417334, 3659, 835379 
13, 7, 6353860, 3660, 772047 
13, 8, 6423692, 3660, 841373 
13, 9, 6315930, 3660, 734521 
13, 10, 6425076, 3660, 842789 
13, 11, 6432313, 3660, 850961 
13, 12, 6318218, 3660, 736449 
13, 13, 6420830, 3660, 839165 
13, 14, 6414598, 3660, 832323 
13, 15, 6359256, 3660, 777771 
13, 16, 6321284, 3660, 739887 
13, 17, 6378538, 3660, 795969 
13, 18, 6369594, 3659, 787395 
13, 19, 6387287, 3660, 805749 
13, 20, 6366465, 3660, 784977 
13, 21, 6430502, 3660, 847825 
13, 22, 6367466, 3660, 784919 
13, 23, 6357550, 3660, 775733 
13, 24, 6358248, 3660, 776773 
13, 25, 6340911, 4244, 757417 
13, 26, 6386427, 3660, 804881 
13, 27, 6363936, 3660, 782093 
13, 28, 6358392, 3660, 776915 
13, 29, 6361521, 3660, 779695 
13, 30, 6371674, 3660, 790173 
13, 31, 6440951, 3660, 859297 
13, 32, 6396735, 3659, 815477 
13, 33, 6383915, 3660, 802365 
13, 34, 6362539, 3659, 779655 
13, 35, 6352605, 3660, 770095 
13, 36, 6344778, 3659, 763695 
13, 37, 6378906, 3659, 797739 
13, 38, 6355025, 3660, 772849 
13, 39, 6340552, 3660, 759123 
13, 40, 6357135, 3660, 775261 
13, 41, 6364344, 3659, 782857 
13, 42, 6377675, 3660, 795113 
13, 43, 6348066, 3660, 766607 
13, 44, 6380480, 3660, 798853 
13, 45, 6387997, 3660, 806113 
13, 46, 6381632, 3659, 799071 
13, 47, 6368026, 3659, 786181 
13, 48, 6399167, 3660, 817253 
13, 49, 6382166, 3659, 800993 
14, 0, 7120847, 3686, 1539406 
14, 1, 6546752, 3661, 964867 
14, 2, 6436532, 3660, 854891 
14, 3, 6366185, 3660, 784353 
14, 4, 6408363, 3660, 826795 
14, 5, 6388295, 3659, 807087 
14, 6, 6417334, 3659, 835379 
14, 7, 6353860, 3660, 772047 
14, 8, 6423692, 3660, 841373 
14, 9, 6315930, 3660, 734521 
14, 10, 6425076, 3660, 842789 
14, 11, 6432313, 3660, 850961 
14, 12, 6318218, 3660, 736449 
14, 13, 6420830, 3660, 839165 
14, 14, 6414598, 3660, 832323 
14, 15, 6359256, 3660, 777771 
14, 16, 6321284, 3660, 739887 
14, 17, 6378538, 3660, 795969 
14, 18, 6369594, 3659, 787395 
14, 19, 6387287, 3660, 805749 
14, 20, 6366465, 3660, 784977 
14, 21, 6430502, 3660, 847825 
14, 22, 6367466, 3660, 784919 
14, 23, 6357550, 3660, 775733 
14, 24, 6358248, 3660, 776773 
14, 25, 6340911, 4244, 757417 
14, 26, 6386427, 3660, 804881 
14, 27, 6363936, 3660, 782093 
14, 28, 6358392, 3660, 776915 
14, 29, 6361521, 3660, 779695 
14, 30, 6371674, 3660, 790173 
